code,p22lee,p22yoon,p22sim,p22etc,p22valid,p17moon,p17HY,p17Ahn,p17sim,p17etc,p17valid,r22lee,r22yoon,r22sim,r17moon,r17HYA,r17sim,d_the,d_kuk,d_sim,win22r,winner,wingap22,sec22r,sec22
3704031,700,1877,25,40,2642,396,1832,339,67,369,2664,0.264950795,0.710446631,0.009462528,0.148648649,0.81493994,0.02515015,0.116302146,-0.104493309,-0.015687622,0.710446631,2,0.445495836,0.264950795,1
3704032,439,1514,24,38,2015,288,1398,272,41,323,2050,0.217866005,0.751364764,0.01191067,0.140487805,0.814634146,0.02,0.0773782,-0.063269382,-0.00808933,0.751364764,2,0.533498759,0.217866005,1
3704033,497,1617,26,20,2160,318,1432,242,58,267,2075,0.230092593,0.748611111,0.012037037,0.153253012,0.806746988,0.027951807,0.076839581,-0.058135877,-0.01591477,0.748611111,2,0.518518519,0.230092593,1
3704034,886,2488,62,68,3504,394,1865,332,70,361,2690,0.252853881,0.710045662,0.017694064,0.146468401,0.816728625,0.026022305,0.10638548,-0.106682962,-0.008328241,0.710045662,2,0.457191781,0.252853881,1
3704035,335,1496,12,40,1883,222,1450,252,43,279,1994,0.177907594,0.794476899,0.006372809,0.111334002,0.853560682,0.021564694,0.066573592,-0.059083783,-0.015191885,0.794476899,2,0.616569304,0.177907594,1
3704036,287,1008,15,24,1334,186,969,160,38,185,1378,0.215142429,0.755622189,0.011244378,0.134978229,0.819303338,0.027576197,0.080164199,-0.063681149,-0.01633182,0.755622189,2,0.54047976,0.215142429,1
3704037,379,1076,18,19,1492,228,969,170,35,184,1416,0.254021448,0.721179625,0.012064343,0.161016949,0.804378531,0.024717514,0.093004499,-0.083198906,-0.012653171,0.721179625,2,0.467158177,0.254021448,1
3704038,399,1331,23,42,1795,308,1293,256,79,300,1980,0.222284123,0.741504178,0.01281337,0.155555556,0.782323232,0.03989899,0.066728567,-0.040819054,-0.027085619,0.741504178,2,0.519220056,0.222284123,1
3704039,409,1434,11,26,1880,275,1406,228,42,255,1978,0.217553191,0.762765957,0.005851064,0.139029323,0.826086957,0.021233569,0.078523869,-0.063320999,-0.015382505,0.762765957,2,0.545212766,0.217553191,1
3704040,221,863,9,20,1113,141,851,140,25,152,1169,0.198562444,0.775381851,0.008086253,0.120615911,0.847733105,0.0213858,0.077946533,-0.072351254,-0.013299546,0.775381851,2,0.576819407,0.198562444,1
3704041,462,723,11,24,1220,219,832,168,27,182,1260,0.378688525,0.592622951,0.009016393,0.173809524,0.793650794,0.021428571,0.204879001,-0.201027843,-0.012412178,0.592622951,2,0.213934426,0.378688525,1
3704042,281,795,16,23,1115,159,769,157,37,177,1142,0.252017937,0.713004484,0.014349776,0.139229422,0.810858144,0.032399299,0.112788515,-0.097853659,-0.018049524,0.713004484,2,0.460986547,0.252017937,1
3704043,242,836,9,22,1109,145,831,180,20,200,1196,0.218214608,0.753832281,0.008115419,0.121237458,0.845317726,0.016722408,0.09697715,-0.091485444,-0.008606989,0.753832281,2,0.535617674,0.218214608,1
3704051,1048,2713,64,45,3870,595,2279,407,136,429,3439,0.270801034,0.701033592,0.016537468,0.173015411,0.781041,0.03954638,0.097785622,-0.080007409,-0.023008912,0.701033592,2,0.430232558,0.270801034,1
3704052,958,2393,35,37,3423,763,2161,548,176,564,3664,0.279871458,0.699094362,0.010224949,0.208242358,0.739355895,0.048034934,0.0716291,-0.040261534,-0.037809986,0.699094362,2,0.419222904,0.279871458,1
3704054,3849,8144,237,180,12410,2841,6972,1853,685,1921,12419,0.310153102,0.656244964,0.019097502,0.22876238,0.710604719,0.05515742,0.081390722,-0.054359755,-0.036059918,0.656244964,2,0.346091861,0.310153102,1
3704062,1662,4226,74,74,6036,1245,3757,868,250,893,6145,0.275347913,0.700132538,0.012259775,0.202603743,0.752644426,0.040683483,0.07274417,-0.052511888,-0.028423708,0.700132538,2,0.424784626,0.275347913,1
3704056,1734,5065,98,107,7004,1439,5069,1048,275,1090,7873,0.247572816,0.723158195,0.013992005,0.182776578,0.776959228,0.034929506,0.064796237,-0.053801032,-0.020937501,0.723158195,2,0.47558538,0.247572816,1
3704058,1001,2833,66,40,3940,778,2565,580,156,608,4107,0.254060914,0.719035533,0.016751269,0.189432676,0.765765766,0.03798393,0.064628238,-0.046730233,-0.021232661,0.719035533,2,0.464974619,0.254060914,1
3704059,1227,3043,76,70,4416,883,2593,576,223,604,4303,0.277853261,0.689085145,0.017210145,0.20520567,0.736462933,0.051824309,0.07264759,-0.047377788,-0.034614164,0.689085145,2,0.411231884,0.277853261,1
3704060,3733,7393,207,150,11483,3284,6653,2010,830,2078,12845,0.325089262,0.643821301,0.018026648,0.255663682,0.674425847,0.064616582,0.06942558,-0.030604546,-0.046589934,0.643821301,2,0.318732039,0.325089262,1
3704061,3148,5991,159,104,9402,2092,4498,1330,461,1368,8419,0.334822378,0.63720485,0.016911295,0.248485568,0.692243734,0.054757097,0.08633681,-0.055038884,-0.037845802,0.63720485,2,0.302382472,0.334822378,1
3704063,2158,3643,101,55,5957,1507,2663,881,308,907,5385,0.362262884,0.611549438,0.016954843,0.279851439,0.65812442,0.057195915,0.082411445,-0.046574982,-0.040241072,0.611549438,2,0.249286554,0.362262884,1
3705011,1494,7626,132,136,9388,1290,6372,1140,355,1204,9221,0.159139327,0.812313592,0.014060503,0.139898059,0.814662184,0.038499078,0.019241268,-0.002348592,-0.024438575,0.812313592,2,0.653174265,0.159139327,1
3705012,4005,13597,340,256,18198,2957,9620,2453,750,2539,15866,0.22007913,0.747170019,0.018683372,0.186373377,0.760935333,0.047270894,0.033705753,-0.013765315,-0.028587522,0.747170019,2,0.527090889,0.22007913,1
3705031,192,1120,14,16,1342,150,1002,140,33,156,1341,0.143070045,0.834575261,0.010432191,0.111856823,0.851603281,0.024608501,0.031213221,-0.01702802,-0.01417631,0.834575261,2,0.691505216,0.143070045,1
3705032,142,1004,11,19,1176,136,900,124,29,148,1213,0.120748299,0.853741497,0.009353741,0.112118714,0.844187964,0.023907667,0.008629585,0.009553533,-0.014553925,0.853741497,2,0.732993197,0.120748299,1
3705033,215,1358,16,20,1609,169,1161,155,27,169,1526,0.133623369,0.844002486,0.009944065,0.110747051,0.862385321,0.017693316,0.022876317,-0.018382835,-0.007749251,0.844002486,2,0.710379117,0.133623369,1
3705034,411,2417,27,45,2900,278,2187,259,63,291,2819,0.141724138,0.833448276,0.009310345,0.098616531,0.867683576,0.02234835,0.043107607,-0.0342353,-0.013038006,0.833448276,2,0.691724138,0.141724138,1
3705036,462,2096,40,29,2627,270,1577,260,67,278,2192,0.175866007,0.797868291,0.015226494,0.123175182,0.838047445,0.030565693,0.052690824,-0.040179154,-0.015339199,0.797868291,2,0.622002284,0.175866007,1
3705051,3324,9947,288,178,13737,2403,6110,1697,628,1763,10904,0.24197423,0.724102788,0.020965276,0.220377843,0.715975789,0.057593544,0.021596387,0.008126999,-0.036628267,0.724102788,2,0.482128558,0.24197423,1
3705056,672,2244,59,44,3019,357,1463,268,98,278,2196,0.222590262,0.743292481,0.019542895,0.162568306,0.788251366,0.044626594,0.060021956,-0.044958885,-0.025083699,0.743292481,2,0.520702219,0.222590262,1
3705055,4127,12417,393,274,17211,3791,9036,2867,969,2961,16757,0.239788507,0.721457208,0.022834234,0.226233813,0.710330011,0.05782658,0.013554695,0.011127196,-0.034992346,0.721457208,2,0.4816687,0.239788507,1
3705057,5620,13856,403,239,20118,6658,12660,4429,1476,4518,25312,0.279351824,0.688736455,0.020031812,0.263037295,0.675134324,0.058312263,0.01631453,0.013602131,-0.038280451,0.688736455,2,0.409384631,0.279351824,1
3705059,2204,6538,194,131,9067,2237,5084,1621,578,1648,9547,0.243079299,0.721076431,0.021396272,0.234314444,0.702314863,0.060542579,0.008764854,0.018761568,-0.039146307,0.721076431,2,0.477997132,0.243079299,1
3705060,2271,7491,184,167,10113,2249,6160,1818,681,1878,10968,0.224562444,0.740729754,0.018194403,0.205051058,0.727388767,0.062089716,0.019511387,0.013340986,-0.043895312,0.740729754,2,0.516167309,0.224562444,1
3705061,742,2464,68,45,3319,549,1434,408,148,423,2554,0.223561314,0.742392287,0.020488099,0.21495693,0.721221613,0.057948316,0.008604383,0.021170674,-0.037460218,0.742392287,2,0.518830973,0.223561314,1
3705062,430,1380,39,33,1882,252,900,194,73,209,1434,0.22848034,0.733262487,0.020722635,0.175732218,0.762900976,0.050906555,0.052748122,-0.02963849,-0.03018392,0.733262487,2,0.504782147,0.22848034,1
3705073,1999,4961,180,119,7259,1258,4207,910,376,957,6798,0.275382284,0.683427469,0.024796804,0.185054428,0.752721389,0.055310385,0.090327856,-0.069293919,-0.030513581,0.683427469,2,0.408045185,0.275382284,1
3705066,955,2480,74,61,3570,746,1658,507,147,521,3072,0.267507003,0.694677871,0.020728291,0.242838542,0.704752604,0.047851563,0.024668461,-0.010074733,-0.027123271,0.694677871,2,0.427170868,0.267507003,1
3705067,4648,11601,380,281,16910,3817,7897,2761,1107,2852,15673,0.274866943,0.686043761,0.02247191,0.243539846,0.680022969,0.070631022,0.031327097,0.006020792,-0.048159111,0.686043761,2,0.411176818,0.274866943,1
3705069,2542,5988,221,180,8931,2729,4897,1855,721,1904,10251,0.284626582,0.670473631,0.024745269,0.26621793,0.658667447,0.070334602,0.018408652,0.011806184,-0.045589332,0.670473631,2,0.38584705,0.284626582,1
3705070,6521,14428,537,447,21933,7150,11465,4323,1880,4446,24941,0.297314549,0.657821547,0.024483655,0.286676557,0.633013913,0.075377892,0.010637992,0.024807635,-0.050894237,0.657821547,2,0.360506999,0.297314549,1
3705071,2640,5568,196,234,8638,3305,3961,1641,968,1691,9925,0.305626302,0.644593656,0.022690438,0.332997481,0.564433249,0.097531486,-0.027371179,0.080160407,-0.074841049,0.644593656,2,0.338967354,0.305626302,1
3705072,7709,13557,586,342,22194,7925,9055,4148,1766,4230,22976,0.34734613,0.610840768,0.026403532,0.344925139,0.574643106,0.076862813,0.00242099,0.036197662,-0.050459281,0.610840768,2,0.263494638,0.34734613,1
3705013,4673,7748,324,199,12944,904,1788,543,184,563,3439,0.361016687,0.598578492,0.025030902,0.262867113,0.677813318,0.053503926,0.098149575,-0.079234826,-0.028473023,0.598578492,2,0.237561805,0.361016687,1
3705074,1062,2118,106,70,3356,1024,1438,595,240,609,3311,0.316448153,0.631108462,0.031585221,0.309272123,0.614013893,0.072485654,0.007176029,0.017094569,-0.040900433,0.631108462,2,0.31466031,0.316448153,1
3705075,1230,4594,99,81,6004,1258,4207,910,376,957,6798,0.204863424,0.765156562,0.016489007,0.185054428,0.752721389,0.055310385,0.019808997,0.012435174,-0.038821378,0.765156562,2,0.560293138,0.204863424,1
3706011,1528,5029,102,81,6740,1148,4355,975,201,1016,6720,0.226706231,0.746142433,0.015133531,0.170833333,0.793154762,0.029910714,0.055872898,-0.047012329,-0.014777183,0.746142433,2,0.519436202,0.226706231,1
3706031,312,1162,17,21,1512,218,1034,202,48,223,1523,0.206349206,0.768518519,0.011243386,0.143138542,0.811556139,0.031516743,0.063210664,-0.043037621,-0.020273357,0.768518519,2,0.562169312,0.206349206,1
3706032,161,832,9,11,1013,126,701,88,20,105,952,0.15893386,0.821322804,0.008884501,0.132352941,0.828781513,0.021008403,0.026580919,-0.007458709,-0.012123902,0.821322804,2,0.662388944,0.15893386,1
3706033,324,1025,16,24,1389,240,898,147,45,167,1350,0.233261339,0.737940965,0.011519078,0.177777778,0.774074074,0.033333333,0.055483561,-0.036133109,-0.021814255,0.737940965,2,0.504679626,0.233261339,1
3706034,274,1316,20,22,1632,213,1077,201,47,224,1561,0.167892157,0.806372549,0.012254902,0.136450993,0.818705958,0.030108905,0.031441164,-0.012333409,-0.017854003,0.806372549,2,0.638480392,0.167892157,1
3706035,365,1642,16,26,2049,283,1379,356,53,375,2090,0.178135676,0.80136652,0.007808687,0.135406699,0.830143541,0.025358852,0.042728977,-0.02877702,-0.017550165,0.80136652,2,0.623230844,0.178135676,1
3706036,330,1558,27,22,1937,247,1300,265,42,281,1870,0.170366546,0.804336603,0.013939081,0.132085561,0.836898396,0.022459893,0.038280985,-0.032561793,-0.008520812,0.804336603,2,0.633970057,0.170366546,1
3706037,290,1190,28,32,1540,228,1067,218,36,229,1560,0.188311688,0.772727273,0.018181818,0.146153846,0.823717949,0.023076923,0.042157842,-0.050990676,-0.004895105,0.772727273,2,0.584415584,0.188311688,1
3706038,239,1029,24,25,1317,189,926,190,34,214,1363,0.181473045,0.781321185,0.018223235,0.13866471,0.818782098,0.024944974,0.042808335,-0.037460914,-0.00672174,0.781321185,2,0.59984814,0.181473045,1
3706039,386,1583,32,33,2034,308,1415,329,55,362,2140,0.189773845,0.77826942,0.015732547,0.143925234,0.814953271,0.025700935,0.045848611,-0.036683851,-0.009968388,0.77826942,2,0.588495575,0.189773845,1
3706051,1140,3147,73,56,4416,948,2647,720,222,758,4575,0.258152174,0.71263587,0.016530797,0.207213115,0.735956284,0.04852459,0.050939059,-0.023320415,-0.031993793,0.71263587,2,0.454483696,0.258152174,1
3706053,884,2829,48,48,3809,779,2501,522,142,554,3976,0.232081911,0.742714623,0.012601733,0.195925553,0.760311871,0.035714286,0.036156358,-0.017597248,-0.023112553,0.742714623,2,0.510632712,0.232081911,1
3706055,571,2156,31,35,2793,497,2013,425,84,448,3042,0.204439671,0.771929825,0.011099177,0.163379356,0.801446417,0.027613412,0.041060315,-0.029516592,-0.016514236,0.771929825,2,0.567490154,0.204439671,1
3706058,913,2878,53,46,3890,670,1884,448,121,464,3139,0.23470437,0.739845758,0.013624679,0.213443772,0.742911755,0.038547308,0.021260598,-0.003065997,-0.024922629,0.739845758,2,0.505141388,0.23470437,1
3706059,1031,2389,60,50,3530,856,2028,525,181,548,3613,0.292067989,0.676770538,0.016997167,0.236922225,0.706615001,0.050096872,0.055145763,-0.029844463,-0.033099705,0.676770538,2,0.38470255,0.292067989,1
3706060,1588,4646,105,66,6405,1372,3385,814,281,838,5876,0.247931304,0.725370804,0.016393443,0.233492172,0.71460177,0.047821647,0.014439132,0.010769034,-0.031428205,0.725370804,2,0.4774395,0.247931304,1
3706061,1267,3431,66,40,4804,1170,2905,649,216,675,4966,0.263738551,0.714196503,0.013738551,0.235602094,0.715666532,0.043495771,0.028136457,-0.00147003,-0.02975722,0.714196503,2,0.450457952,0.263738551,1
3706062,2847,5043,146,90,8126,2469,4647,1520,547,1561,9224,0.350356879,0.620600541,0.017967019,0.267671292,0.66858196,0.059301821,0.082685587,-0.047981419,-0.041334802,0.620600541,2,0.270243662,0.350356879,1
3706063,1536,3523,97,71,5227,902,2393,679,201,694,4190,0.29385881,0.674000383,0.01855749,0.215274463,0.733174224,0.04797136,0.078584347,-0.059173842,-0.02941387,0.674000383,2,0.380141573,0.29385881,1
3707011,1070,5315,80,119,6584,952,4436,871,192,927,6507,0.162515188,0.807260024,0.012150668,0.14630398,0.815583218,0.029506685,0.016211208,-0.008323194,-0.017356017,0.807260024,2,0.644744836,0.162515188,1
3707031,340,2099,25,31,2495,347,1809,298,70,330,2556,0.136272545,0.841282565,0.01002004,0.135758998,0.824334898,0.027386541,0.000513547,0.016947667,-0.017366501,0.841282565,2,0.70501002,0.136272545,1
3707032,348,2040,26,43,2457,279,1793,315,48,344,2464,0.141636142,0.83028083,0.010582011,0.113230519,0.855519481,0.019480519,0.028405622,-0.02523865,-0.008898509,0.83028083,2,0.688644689,0.141636142,1
3707033,317,1502,24,48,1891,290,1371,252,42,310,2013,0.167636171,0.794288736,0.012691698,0.144063587,0.806259314,0.020864382,0.023572585,-0.011970578,-0.008172684,0.794288736,2,0.626652565,0.167636171,1
3707034,238,1128,15,22,1403,176,917,162,23,183,1299,0.169636493,0.803991447,0.010691376,0.135488838,0.830638953,0.017705928,0.034147656,-0.026647506,-0.007014552,0.803991447,2,0.634354954,0.169636493,1
3707035,327,1750,18,22,2117,259,1478,235,42,262,2041,0.154463864,0.826641474,0.008502598,0.126898579,0.839294463,0.020578148,0.027565285,-0.01265299,-0.01207555,0.826641474,2,0.67217761,0.154463864,1
3707036,99,539,7,17,662,74,482,66,18,80,654,0.149546828,0.814199396,0.010574018,0.113149847,0.837920489,0.027522936,0.036396981,-0.023721094,-0.016948918,0.814199396,2,0.664652568,0.149546828,1
3707037,493,2269,26,40,2828,412,1853,334,68,370,2703,0.174328147,0.802333805,0.009193777,0.152423233,0.809100999,0.025157233,0.021904914,-0.006767194,-0.015963456,0.802333805,2,0.628005658,0.174328147,1
3707038,653,2769,43,74,3539,515,2291,433,93,471,3370,0.1845154,0.782424414,0.012150325,0.152818991,0.808308605,0.027596439,0.031696409,-0.025884192,-0.015446114,0.782424414,2,0.597909014,0.1845154,1
3707039,510,2091,31,60,2692,456,1813,305,67,340,2676,0.189450223,0.776745914,0.011515602,0.170403587,0.791479821,0.025037369,0.019046635,-0.014733907,-0.013521767,0.776745914,2,0.587295691,0.189450223,1
3707040,303,1608,31,22,1964,242,1325,226,40,250,1857,0.154276986,0.818737271,0.015784114,0.130317717,0.835218094,0.021540118,0.023959269,-0.016480823,-0.005756004,0.818737271,2,0.664460285,0.154276986,1
3707051,3416,10594,275,269,14554,3151,8448,2382,766,2496,14861,0.234712107,0.727909853,0.018895149,0.212031492,0.728753112,0.051544311,0.022680615,-0.000843259,-0.032649162,0.727909853,2,0.493197746,0.234712107,1
3707052,1516,4688,146,69,6419,1303,3550,881,312,936,6101,0.236173859,0.730331827,0.022744976,0.213571546,0.726274381,0.051139158,0.022602313,0.004057446,-0.028394182,0.730331827,2,0.494157969,0.236173859,1
3707053,611,2496,57,76,3240,537,2149,383,116,409,3211,0.188580247,0.77037037,0.017592593,0.167237621,0.788539396,0.036125818,0.021342626,-0.018169025,-0.018533225,0.77037037,2,0.581790123,0.188580247,1
3707054,1315,4517,104,76,6012,496,2043,413,73,431,3043,0.218729208,0.751330672,0.017298736,0.162997042,0.807098258,0.023989484,0.055732166,-0.055767586,-0.006690748,0.751330672,2,0.532601464,0.218729208,1
3707055,492,1969,40,52,2553,470,1711,326,77,348,2606,0.192714454,0.77124951,0.015667842,0.180353031,0.781657713,0.029547199,0.012361422,-0.010408203,-0.013879357,0.77124951,2,0.578535057,0.192714454,1
3708011,703,3335,63,73,4174,613,2918,597,113,637,4281,0.168423575,0.798993771,0.015093436,0.143190843,0.821069843,0.026395702,0.025232731,-0.022076073,-0.011302266,0.798993771,2,0.630570196,0.168423575,1
3708032,92,838,7,20,957,93,752,86,19,97,961,0.096133751,0.875653083,0.007314525,0.096774194,0.872008325,0.019771072,-0.000640442,0.003644758,-0.012456547,0.875653083,2,0.779519331,0.096133751,1
3708033,338,2131,20,32,2521,270,1949,265,61,305,2585,0.13407378,0.845299484,0.00793336,0.104448743,0.856479691,0.023597679,0.029625037,-0.011180206,-0.015664319,0.845299484,2,0.711225704,0.13407378,1
3708034,240,1604,21,19,1884,182,1370,210,26,234,1812,0.127388535,0.851380042,0.011146497,0.100441501,0.87196468,0.014348786,0.026947034,-0.020584637,-0.003202289,0.851380042,2,0.723991507,0.127388535,1
3708035,344,2225,26,37,2632,303,2041,309,70,345,2759,0.130699088,0.845364742,0.009878419,0.109822399,0.851757883,0.025371511,0.020876689,-0.006393142,-0.015493092,0.845364742,2,0.714665653,0.130699088,1
3708036,174,923,21,15,1133,129,822,155,31,177,1159,0.153574581,0.814651368,0.018534863,0.111302847,0.842968076,0.026747196,0.042271733,-0.028316708,-0.008212333,0.814651368,2,0.661076787,0.153574581,1
3708037,233,1024,14,21,1292,175,842,177,29,202,1248,0.180340557,0.792569659,0.010835913,0.140224359,0.81650641,0.023237179,0.040116198,-0.023936751,-0.012401266,0.792569659,2,0.612229102,0.180340557,1
3708038,411,1247,20,35,1713,325,1039,299,69,321,1754,0.239929947,0.727962639,0.011675423,0.185290764,0.762827822,0.039338655,0.054639183,-0.034865183,-0.027663231,0.727962639,2,0.488032691,0.239929947,1
3708039,346,1315,33,35,1729,278,1038,247,56,267,1639,0.200115674,0.760555234,0.019086177,0.169615619,0.784014643,0.034167175,0.030500055,-0.023459409,-0.015080998,0.760555234,2,0.56043956,0.200115674,1
3708040,258,1022,9,21,1310,214,898,221,39,231,1382,0.196946565,0.780152672,0.006870229,0.154848046,0.809696093,0.028219971,0.042098519,-0.029543421,-0.021349742,0.780152672,2,0.583206107,0.196946565,1
3708041,297,1592,29,34,1952,262,1292,235,41,266,1861,0.152151639,0.81557377,0.014856557,0.140784524,0.820526599,0.022031166,0.011367115,-0.004952828,-0.007174609,0.81557377,2,0.663422131,0.152151639,1
3708042,250,766,18,40,1074,185,704,183,37,199,1125,0.232774674,0.713221601,0.016759777,0.164444444,0.788444444,0.032888889,0.06833023,-0.075222843,-0.016129112,0.713221601,2,0.480446927,0.232774674,1
